Time [s],SW,BUZ
8.400792562,0,0
8.401458937,0,1
8.402127187,0,0
8.402793562,0,1
8.403461750,0,0
8.404128187,0,1
8.404796375,0,0
8.405462750,0,1
8.406131000,0,0
8.406797375,0,1
8.407465563,0,0
8.408132000,0,1
8.408800188,0,0
8.409466563,0,1
8.410134813,0,0
8.410801188,0,1
8.411469375,0,0
8.412135750,0,1
8.412804000,0,0
8.413470375,0,1
8.414138562,0,0
8.414805000,0,1
8.415473187,0,0
8.416139562,0,1
8.416807813,0,0
8.417474187,0,1
8.418142375,0,0
8.418808813,0,1
8.419477000,0,0
8.420143375,0,1
8.420811563,0,0
8.421478000,0,1
8.422146187,0,0
8.422812625,0,1
8.423480812,0,0
8.424147187,0,1
8.424815375,0,0
8.425481812,0,1
8.426150000,0,0
8.426816375,0,1
8.427484625,0,0
8.428151000,0,1
8.428819188,0,0
8.429485625,0,1
8.430153813,0,0
8.430820188,0,1
8.431488438,0,0
8.432154813,0,1
8.432823000,0,0
8.433489438,0,1
8.434157625,0,0
8.434824000,0,1
8.435492187,0,0
8.436158625,0,1
8.436826812,0,0
8.437493187,0,1
8.438161437,0,0
8.438827812,0,1
8.439496000,0,0
8.440162437,0,1
8.440830625,0,0
8.441497000,0,1
8.442165250,0,0
8.442831625,0,1
8.443499813,0,0
8.444166250,0,1
8.444834438,0,0
8.445500813,0,1
8.446169062,0,0
8.446835438,0,1
8.447503625,0,0
8.448170062,0,1
8.448838250,0,0
8.449504625,0,1
8.450172813,0,0
8.450839250,0,1
8.451507438,0,0
8.452173812,0,1
8.452842063,0,0
8.453508438,0,1
8.454176625,0,0
8.454843063,0,1
8.455511250,0,0
8.456177625,0,1
8.456845875,0,0
8.457512250,0,1
8.458180437,0,0
8.458846875,0,1
8.459515062,0,0
8.460181437,0,1
8.460849625,0,0
8.461516062,0,1
8.462184250,0,0
8.462850625,0,1
8.463518875,0,0
8.464185250,0,1
8.464853438,0,0
8.465519875,0,1
8.466188063,0,0
8.466854438,0,1
8.467522625,0,0
8.468189063,0,1
8.468857250,0,0
8.469523688,0,1
8.470191937,0,0
8.470858250,0,1
8.471526500,0,0
8.472192875,0,1
8.472861062,0,0
8.473527500,0,1
8.474195687,0,0
8.474862062,0,1
8.475530250,0,0
8.476196687,0,1
8.476864875,0,0
8.477531250,0,1
8.478199500,0,0
8.478865875,0,1
8.479534063,0,0
8.480200500,0,1
8.480868687,0,0
8.481535063,0,1
8.482203312,0,0
8.482869687,0,1
8.483537875,0,0
8.484204312,0,1
8.484872500,0,0
8.485538875,0,1
8.486207063,0,0
8.486873500,0,1
8.487541688,0,0
8.488208063,0,1
8.488876313,0,0
8.489542688,0,1
8.490210875,0,0
8.490877313,0,1
8.491545500,0,0
8.492211875,0,1
8.492880125,0,0
8.493546500,0,1
8.494214687,0,0
8.494881125,0,1
8.495549312,0,0
8.496215687,0,1
8.496883937,0,0
8.497550312,0,1
8.498218500,0,0
8.498884875,0,1
8.499553125,0,0
8.500219500,0,1
8.500887625,0,0
8.500887813,0,1
8.500887875,0,0
8.501554125,0,1
8.502222313,0,0
8.502888688,0,1
8.503556938,0,0
8.504223313,0,1
8.504891500,0,0
8.505557938,0,1
8.506226125,0,0
8.506892500,0,1
8.507560750,0,0
8.508227125,0,1
8.508895312,0,0
8.509561750,0,1
8.510229938,0,0
8.510896312,0,1
8.510896562,1,1
8.511564563,1,0
8.512230938,1,1
8.512899188,1,0
8.513565500,1,1
8.514233750,1,0
8.514900125,1,1
8.515568375,1,0
8.516234750,1,1
8.516902937,1,0
8.517569312,1,1
8.518237563,1,0
8.518903937,1,1
8.519572187,1,0
8.520238562,1,1
8.520906750,1,0
8.521573125,1,1
8.522241375,1,0
8.522907750,1,1
8.523575938,1,0
8.524242313,1,1
8.524910563,1,0
8.525576938,1,1
8.526245188,1,0
8.526911563,1,1
8.527579750,1,0
8.528246125,1,1
8.528914375,1,0
8.529580750,1,1
8.530249000,1,0
8.530915375,1,1
8.531583562,1,0
8.532249937,1,1
8.532918187,1,0
8.533584562,1,1
8.534252750,1,0
8.534919187,1,1
8.535587375,1,0
8.536253750,1,1
8.536922000,1,0
8.537588375,1,1
8.538256500,1,0
8.538922938,1,1
8.539591125,1,0
8.540257563,1,1
8.540925750,1,0
8.541592187,1,1
8.542260375,1,0
8.542926750,1,1
8.543595000,1,0
8.544261375,1,1
8.544929625,1,0
8.545596000,1,1
8.546264188,1,0
8.546930563,1,1
8.547598813,1,0
8.548265188,1,1
8.548933375,1,0
8.549599750,1,1
8.550268000,1,0
8.550934375,1,1
8.551602625,1,0
8.552269000,1,1
8.552937187,1,0
8.553603562,1,1
8.554271812,1,0
8.554938187,1,1
8.555606437,1,0
8.556272812,1,1
8.556941000,1,0
8.557607375,1,1
8.558275625,1,0
8.558942000,1,1
8.559610188,1,0
8.560276625,1,1
8.560944813,1,0
8.561611188,1,1
8.562279438,1,0
8.562945813,1,1
8.563614000,1,0
8.564280375,1,1
8.564948625,1,0
8.565615000,1,1
8.566283250,1,0
8.566949625,1,1
8.567617812,1,0
8.568284187,1,1
8.568952438,1,0
8.569618812,1,1
8.570287063,1,0
8.570953438,1,1
8.571621625,1,0
8.572288000,1,1
8.572956250,1,0
8.573622625,1,1
8.574290812,1,0
8.574957188,1,1
8.575625437,1,0
8.576291812,1,1
8.576960062,1,0
8.577626437,1,1
8.578294625,1,0
8.578961000,1,1
8.579629250,1,0
8.580295625,1,1
8.580963875,1,0
8.581630250,1,1
8.582298438,1,0
8.582964813,1,1
8.583633063,1,0
8.584299438,1,1
8.584967625,1,0
8.585634000,1,1
8.586302250,1,0
8.586968625,1,1
8.587636875,1,0
8.588303250,1,1
8.588971437,1,0
8.589637812,1,1
8.590306062,1,0
8.590972438,1,1
8.591640687,1,0
8.592307062,1,1
8.592975250,1,0
8.593641625,1,1
8.594309875,1,0
8.594976250,1,1
8.595644500,1,0
8.596310875,1,1
8.596979063,1,0
8.597645438,1,1
8.598313687,1,0
8.598980063,1,1
8.599648250,1,0
8.600314625,1,1
8.600982875,1,0
8.601649250,1,1
8.602317500,1,0
8.602983875,1,1
8.603652063,1,0
8.604318437,1,1
8.604986688,1,0
8.605653063,1,1
8.606321313,1,0
8.606987688,1,1
8.607655875,1,0
8.608322250,1,1
8.608990625,1,0
8.609656875,1,1
8.610325125,1,0
8.610991437,1,1
8.611659687,1,0
8.612326062,1,1
8.612994312,1,0
8.613660687,1,1
8.614328875,1,0
8.614995250,1,1
8.615663500,1,0
8.616329875,1,1
8.616998125,1,0
8.617664500,1,1
8.618332688,1,0
8.618999063,1,1
8.619667250,1,0
8.620333688,1,1
8.621001875,1,0
8.621668313,1,1
8.622336500,1,0
8.623002875,1,1
8.623671125,1,0
8.624337500,1,1
8.625005687,1,0
8.625672062,1,1
8.626340312,1,0
8.627006687,1,1
8.627674938,1,0
8.628341312,1,1
8.629009500,1,0
8.629675875,1,1
8.630344125,1,0
8.631010500,1,1
8.631678750,1,0
8.632345125,1,1
8.633013312,1,0
8.633679688,1,1
8.634347937,1,0
8.635014312,1,1
8.635682500,1,0
8.636348875,1,1
8.637017125,1,0
8.637683500,1,1
8.638351750,1,0
8.639018125,1,1
8.639686313,1,0
8.640352688,1,1
8.641020938,1,0
8.641687313,1,1
8.642355500,1,0
8.643021938,1,1
8.643690125,1,0
8.644356500,1,1
8.645024750,1,0
8.645691125,1,1
8.646359375,1,0
8.647025750,1,1
8.647693937,1,0
8.648360312,1,1
8.649028562,1,0
8.649694937,1,1
8.650363187,1,0
8.651029500,1,1
8.651697750,1,0
8.652364125,1,1
8.653032375,1,0
8.653698750,1,1
8.654366938,1,0
8.655033313,1,1
8.655701562,1,0
8.656367938,1,1
8.657036125,1,0
8.657702563,1,1
8.658370750,1,0
8.659037125,1,1
8.659705375,1,0
8.660371750,1,1
8.661039938,1,0
8.661706312,1,1
8.662374563,1,0
8.663040937,1,1
8.663709188,1,0
8.664375563,1,1
8.665043750,1,0
8.665710125,1,1
8.666378375,1,0
8.667044750,1,1
8.667713000,1,0
8.668379375,1,1
8.669047562,1,0
9.263672875,0,0
9.264142500,0,1
9.264810750,0,0
9.265477125,0,1
9.266145313,0,0
9.266811750,0,1
9.267479937,0,0
9.268146313,0,1
9.268814562,0,0
9.269480937,0,1
9.270149125,0,0
9.270815562,0,1
9.271483750,0,0
9.272150125,0,1
9.272818313,0,0
9.273484750,0,1
9.274152938,0,0
9.274819313,0,1
9.275487563,0,0
9.276153938,0,1
9.276822125,0,0
9.277488563,0,1
9.278156750,0,0
9.278823125,0,1
9.279491312,0,0
9.280157750,0,1
9.280825937,0,0
9.281492375,0,1
9.282160562,0,0
9.282826937,0,1
9.283495187,0,0
9.284161562,0,1
9.284829750,0,0
9.285496187,0,1
9.286164375,0,0
9.286830750,0,1
9.287498938,0,0
9.288165375,0,1
9.288833563,0,0
9.289499938,0,1
9.290168188,0,0
9.290834563,0,1
9.291502750,0,0
9.292169188,0,1
9.292837375,0,0
9.293503750,0,1
9.294172000,0,0
9.294838375,0,1
9.295506562,0,0
9.296173000,0,1
9.296841188,0,0
9.297507562,0,1
9.298175750,0,0
9.298842188,0,1
9.299510375,0,0
9.300176750,0,1
9.300845000,0,0
9.301511375,0,1
9.302179562,0,0
9.302846000,0,1
9.303514187,0,0
9.304180562,0,1
9.304848812,0,0
9.305515187,0,1
9.306183375,0,0
9.306849812,0,1
9.307518000,0,0
9.308184375,0,1
9.308852563,0,0
9.309519000,0,1
9.310187188,0,0
9.310853625,0,1
9.311521813,0,0
9.312188188,0,1
9.312856375,0,0
9.313522813,0,1
9.314191000,0,0
9.314857375,0,1
9.315525625,0,0
9.316192000,0,1
9.316860187,0,0
9.317526625,0,1
9.318194812,0,0
9.318861187,0,1
9.319529437,0,0
9.320195812,0,1
9.320864000,0,0
9.321530437,0,1
9.322198625,0,0
9.322865000,0,1
9.323533188,0,0
9.324199625,0,1
9.324867813,0,0
9.325534188,0,1
9.326202437,0,0
9.326868813,0,1
9.327537000,0,0
9.328203437,0,1
9.328871625,0,0
9.329538000,0,1
9.330206250,0,0
9.330872625,0,1
9.331540813,0,0
9.332207250,0,1
9.332875438,0,0
9.333541813,0,1
9.334210063,0,0
9.334876438,0,1
9.335544625,0,0
9.336211063,0,1
9.336879250,0,0
9.337545625,0,1
9.338213812,0,0
9.338880250,0,1
9.339548437,0,0
9.340214812,0,1
9.340883062,0,0
9.341549437,0,1
9.342217625,0,0
9.342884062,0,1
9.343552250,0,0
9.344218625,0,1
9.344886875,0,0
9.345553250,0,1
9.346221438,0,0
9.346887875,0,1
9.347556063,0,0
9.348222438,0,1
9.348890688,0,0
9.349557063,0,1
9.350225250,0,0
9.350891625,0,1
9.351559875,0,0
9.352226250,0,1
9.352894437,0,0
9.353560875,0,1
9.354229062,0,0
9.354895437,0,1
9.355563688,0,0
9.356230062,0,1
9.356898250,0,0
9.357564688,0,1
9.358232875,0,0
9.358899250,0,1
9.359567500,0,0
9.360233875,0,1
9.360902062,0,0
9.361568438,0,1
9.362236687,0,0
9.362903062,0,1
9.363571250,0,0
9.364237687,0,1
9.364905875,0,0
9.365572250,0,1
9.366240500,0,0
9.366906875,0,1
9.367575063,0,0
9.368241500,0,1
9.368909688,0,0
9.369576063,0,1
9.370244188,0,0
9.370244438,0,1
9.370244500,0,0
9.370910688,0,1
9.371578875,0,0
9.372245313,0,1
9.372913500,0,0
9.373579875,0,1
9.374248062,0,0
9.374914500,0,1
9.375582687,0,0
9.376249062,0,1
9.376917312,0,0
9.377583687,0,1
9.378251813,0,0
9.378918312,0,1
9.379586500,0,0
9.380252875,0,1
9.380921125,0,0
9.381587500,0,1
9.382255688,0,0
9.382922125,0,1
9.383590313,0,0
9.384256688,0,1
9.384924937,0,0
9.385591313,0,1
9.386259500,0,0
9.386925875,0,1
9.387594125,0,0
9.388260500,0,1
9.388928750,0,0
9.389595125,0,1
9.390263313,0,0
9.390929687,0,1
9.391597938,0,0
9.392264313,0,1
9.392932500,0,0
9.393598938,0,1
9.394267125,0,0
9.394933500,0,1
9.395601750,0,0
9.396268125,0,1
9.396936312,0,0
9.397602750,0,1
9.398270937,0,0
9.398937312,0,1
9.399605500,0,0
9.400271937,0,1
9.400940125,0,0
9.401606500,0,1
9.402274750,0,0
9.402941125,0,1
9.403609313,0,0
9.404275750,0,1
9.404943938,0,0
9.405610313,0,1
9.406278563,0,0
9.406944938,0,1
9.407613125,0,0
9.408279563,0,1
9.408947750,0,0
9.409614125,0,1
9.410282375,0,0
9.410948750,0,1
9.411616937,0,0
9.412283312,0,1
9.412951562,0,0
9.413617937,0,1
9.414286125,0,0
9.414952562,0,1
9.415620750,0,0
9.416287125,0,1
9.416955375,0,0
9.417621750,0,1
9.418289938,0,0
9.418956375,0,1
9.419624625,0,0
9.420290938,0,1
9.420959187,0,0
9.421625562,0,1
9.422293750,0,0
9.422960125,0,1
9.423628375,0,0
9.424294750,0,1
9.424929562,1,1
9.424937187,0,1
9.424963000,0,0
9.425367938,1,0
9.425629375,1,1
9.426297563,1,0
9.426963938,1,1
9.427632188,1,0
9.428298563,1,1
9.428966625,1,0
9.428966813,1,1
9.428966938,1,0
9.429633188,1,1
9.430301438,1,0
9.430967750,1,1
9.431636000,1,0
9.432302375,1,1
9.432970625,1,0
9.433637000,1,1
9.434305187,1,0
9.434971562,1,1
9.435639812,1,0
9.436306187,1,1
9.436974375,1,0
9.437640750,1,1
9.438308938,1,0
9.438975375,1,1
9.439643625,1,0
9.440310000,1,1
9.440978188,1,0
9.441644563,1,1
9.442312813,1,0
9.442979188,1,1
9.443647437,1,0
9.444313813,1,1
9.444982000,1,0
9.445648375,1,1
9.446316625,1,0
9.446983000,1,1
9.447651250,1,0
9.448317562,1,1
9.448985813,1,0
9.449652187,1,1
9.450320438,1,0
9.450986813,1,1
9.451655063,1,0
9.452321375,1,1
9.452989625,1,0
9.453656000,1,1
9.454324250,1,0
9.454990625,1,1
9.455658812,1,0
9.456325187,1,1
9.456993437,1,0
9.457659812,1,1
9.458328062,1,0
9.458994437,1,1
9.459662625,1,0
9.460329000,1,1
9.460997250,1,0
9.461663625,1,1
9.462331875,1,0
9.462998188,1,1
9.463666438,1,0
9.464332813,1,1
9.465001063,1,0
9.465667438,1,1
9.466335625,1,0
9.467002000,1,1
9.467670250,1,0
9.468336625,1,1
9.469004875,1,0
9.469671250,1,1
9.470339437,1,0
9.471005812,1,1
9.471674062,1,0
9.472340437,1,1
9.473008625,1,0
9.473675000,1,1
9.474343250,1,0
9.475009625,1,1
9.475677875,1,0
9.476344250,1,1
9.477012438,1,0
9.477678813,1,1
9.478347062,1,0
9.479013438,1,1
9.479681687,1,0
9.480348062,1,1
9.481016250,1,0
9.481682625,1,1
9.482350875,1,0
9.483017250,1,1
9.483685500,1,0
9.484351875,1,1
9.485020063,1,0
9.485686438,1,1
9.486354688,1,0
9.487021063,1,1
9.487689250,1,0
9.488355625,1,1
9.489023875,1,0
9.489690250,1,1
9.490358500,1,0
9.491024875,1,1
9.491693063,1,0
9.492359437,1,1
9.493027687,1,0
9.493694062,1,1
9.494362312,1,0
9.495028687,1,1
9.495696875,1,0
9.496363250,1,1
9.497031500,1,0
9.497697875,1,1
9.498366188,1,0
9.499032438,1,1
9.499700688,1,0
9.500367063,1,1
9.501035313,1,0
9.501701688,1,1
9.502369875,1,0
9.503036250,1,1
9.503704500,1,0
9.504370875,1,1
9.505039125,1,0
9.505705500,1,1
9.506373688,1,0
9.507040062,1,1
9.507708313,1,0
9.508374687,1,1
9.509042938,1,0
9.509709250,1,1
9.510377500,1,0
9.511043875,1,1
9.511712125,1,0
9.512378500,1,1
9.513046750,1,0
9.513713063,1,1
9.514381312,1,0
9.515047687,1,1
9.515715937,1,0
9.516382312,1,1
9.517050500,1,0
9.517716875,1,1
9.518385125,1,0
9.519051500,1,1
9.519719750,1,0
9.520386125,1,1
9.521054313,1,0
9.521720688,1,1
9.522388938,1,0
9.523055313,1,1
9.523723500,1,0
9.524389875,1,1
9.525058125,1,0
9.525724500,1,1
9.526392750,1,0
9.527059125,1,1
9.527727375,1,0
9.528393687,1,1
9.529061937,1,0
9.529728312,1,1
9.530396563,1,0
9.531062937,1,1
9.531731125,1,0
9.532397500,1,1
9.533065750,1,0
9.533732125,1,1
9.534400375,1,0
9.535066688,1,1
9.535734937,1,0
9.536401313,1,1
9.537069562,1,0
9.537735938,1,1
9.538404125,1,0
9.539070500,1,1
9.539738750,1,0
9.540405125,1,1
9.541073375,1,0
9.541739750,1,1
9.542407938,1,0
9.543074312,1,1
9.543742563,1,0
9.544408938,1,1
9.545077188,1,0
9.545743563,1,1
9.546411750,1,0
9.547078125,1,1
9.547746375,1,0
9.548412750,1,1
9.549081000,1,0
9.549747312,1,1
9.550415562,1,0
9.551081937,1,1
9.551750187,1,0
9.552416562,1,1
9.553084750,1,0
9.553751125,1,1
9.554419375,1,0
9.555085750,1,1
9.555754000,1,0
9.556420375,1,1
9.557088563,1,0
9.557754938,1,1
9.558423188,1,0
9.559089563,1,1
9.559757812,1,0
9.560424125,1,1
9.561092375,1,0
9.561758750,1,1
9.562427000,1,0
9.563093375,1,1
9.563761562,1,0
9.564427938,1,1
9.565096188,1,0
9.565762562,1,1
9.566430813,1,0
9.567097187,1,1
9.567765375,1,0
9.568431750,1,1
9.569100000,1,0
9.569766375,1,1
9.570434625,1,0
9.571101000,1,1
9.571769187,1,0
9.572435563,1,1
9.573103812,1,0
9.573770187,1,1
9.574438375,1,0
9.575104750,1,1
9.575773000,1,0
9.576439375,1,1
9.577107625,1,0
9.577774000,1,1
9.578442188,1,0
9.579108563,1,1
9.579776813,1,0
9.580443188,1,1
9.581111438,1,0
9.581777813,1,1
9.582446000,1,0
9.583112375,1,1
9.583780625,1,0
9.584447000,1,1
9.585115187,1,0
9.585781562,1,1
9.586449812,1,0
9.587116187,1,1
9.587784375,1,0
9.588450812,1,1
9.589119000,1,0
9.589785375,1,1
9.590453563,1,0
9.591120000,1,1
9.591788250,1,0
9.592454625,1,1
9.593122813,1,0
9.593789188,1,1
9.594457437,1,0
9.595123813,1,1
9.595792062,1,0
9.596458375,1,1
9.597126625,1,0
9.597793000,1,1
9.598461250,1,0
9.599127625,1,1
9.599795813,1,0
9.600462187,1,1
9.601130438,1,0
9.601796812,1,1
9.602465063,1,0
9.603131438,1,1
9.603799625,1,0
9.604466000,1,1
9.605134250,1,0
9.605800625,1,1
9.606468875,1,0
9.607135250,1,1
9.607803437,1,0
9.608469812,1,1
9.609138062,1,0
9.609804437,1,1
9.610472625,1,0
9.611139000,1,1
9.611807250,1,0
9.612473625,1,1
9.613141875,1,0
9.613808250,1,1
9.614476438,1,0
9.615142813,1,1
9.615811063,1,0
9.616477438,1,1
9.617145688,1,0
9.617812063,1,1
9.618480250,1,0
9.619146625,1,1
9.619814875,1,0
9.620481250,1,1
9.621149437,1,0
9.621815812,1,1
9.622484062,1,0
9.623150437,1,1
9.623818688,1,0
9.624485062,1,1
9.625153250,1,0
9.625819625,1,1
9.626487875,1,0
9.627154250,1,1
9.627822500,1,0
9.628488875,1,1
9.629157062,1,0
9.629823438,1,1
9.630491687,1,0
9.631158063,1,1
9.631826312,1,0
9.632492688,1,1
9.633160875,1,0
9.633827250,1,1
9.634495500,1,0
9.635161875,1,1
9.635830063,1,0
9.636496437,1,1
9.637164688,1,0
9.637831063,1,1
9.638499313,1,0
10.114083875,0,0
10.114580937,0,1
10.115249187,0,0
10.115915562,0,1
10.116583750,0,0
10.117250125,0,1
10.117918375,0,0
10.118584750,0,1
10.119252938,0,0
10.119919375,0,1
10.120587563,0,0
10.121253938,0,1
10.121922187,0,0
10.122588563,0,1
10.123256750,0,0
10.123923188,0,1
10.124591375,0,0
10.125257750,0,1
10.125926000,0,0
10.126592375,0,1
10.127260563,0,0
10.127927000,0,1
10.128595188,0,0
10.129261562,0,1
10.129929750,0,0
10.130596188,0,1
10.131264375,0,0
10.131930750,0,1
10.132599000,0,0
10.133265375,0,1
10.133933562,0,0
10.134600000,0,1
10.135268187,0,0
10.135934562,0,1
10.136602812,0,0
10.137269187,0,1
10.137937375,0,0
10.138603812,0,1
10.139272000,0,0
10.139938375,0,1
10.140606625,0,0
10.141273000,0,1
10.141941188,0,0
10.142607563,0,1
10.143275813,0,0
10.143942188,0,1
10.144610375,0,0
10.145276813,0,1
10.145945000,0,0
10.146611375,0,1
10.147279625,0,0
10.147946000,0,1
10.148614187,0,0
10.149280625,0,1
10.149948812,0,0
10.150615187,0,1
10.151283438,0,0
10.151949812,0,1
10.152618000,0,0
10.153284375,0,1
10.153952625,0,0
10.154619000,0,1
10.155287188,0,0
10.155953625,0,1
10.156621812,0,0
10.157288188,0,1
10.157956437,0,0
10.158622813,0,1
10.159291000,0,0
10.159957437,0,1
10.160625625,0,0
10.161292000,0,1
10.161960250,0,0
10.162626625,0,1
10.163294813,0,0
10.163961250,0,1
10.164629438,0,0
10.165295813,0,1
10.165964000,0,0
10.166630438,0,1
10.167298625,0,0
10.167965000,0,1
10.168633250,0,0
10.169299625,0,1
10.169967812,0,0
10.170634250,0,1
10.171302437,0,0
10.171968812,0,1
10.172637062,0,0
10.173303437,0,1
10.173971625,0,0
10.174638062,0,1
10.175306250,0,0
10.175972625,0,1
10.176640875,0,0
10.177307250,0,1
10.177975438,0,0
10.178641813,0,1
10.179310063,0,0
10.179976438,0,1
10.180644625,0,0
10.181311063,0,1
10.181979250,0,0
10.182645625,0,1
10.183313875,0,0
10.183980250,0,1
10.184648437,0,0
10.185314875,0,1
10.185983063,0,0
10.186649437,0,1
10.187317688,0,0
10.187984062,0,1
10.188652250,0,0
10.189318688,0,1
10.189986875,0,0
10.190653250,0,1
10.191321437,0,0
10.191987875,0,1
10.192656062,0,0
10.193322438,0,1
10.193990687,0,0
10.194657062,0,1
10.195325250,0,0
10.195991687,0,1
10.196659875,0,0
10.197326250,0,1
10.197994500,0,0
10.198660875,0,1
10.199329063,0,0
10.199995500,0,1
10.200663688,0,0
10.201330063,0,1
10.201998313,0,0
10.202664688,0,1
10.203332875,0,0
10.203999250,0,1
10.204667500,0,0
10.205333875,0,1
10.206002062,0,0
10.206668500,0,1
10.207336687,0,0
10.208003062,0,1
10.208671312,0,0
10.209337687,0,1
10.210005813,0,0
10.210672312,0,1
10.211340500,0,0
10.212006875,0,1
10.212675125,0,0
10.213341500,0,1
10.214009687,0,0
10.214676063,0,1
10.215344312,0,0
10.216010688,0,1
10.216678875,0,0
10.217345313,0,1
10.218013562,0,0
10.218679875,0,1
10.219348125,0,0
10.220014500,0,1
10.220682688,0,0
10.221349125,0,1
10.222017313,0,0
10.222683688,0,1
10.223351875,0,0
10.224018313,0,1
10.224686500,0,0
10.225352938,0,1
10.226021125,0,0
10.226687500,0,1
10.227355687,0,0
10.228022125,0,1
10.228690312,0,0
10.229356687,0,1
10.230024937,0,0
10.230691312,0,1
10.231359500,0,0
10.232025937,0,1
10.232694125,0,0
10.233360500,0,1
10.234028750,0,0
10.234695125,0,1
10.235363313,0,0
10.236029750,0,1
10.236697938,0,0
10.237364313,0,1
10.238032500,0,0
10.238698938,0,1
10.239367125,0,0
10.240033500,0,1
10.240701750,0,0
10.241368125,0,1
10.242036312,0,0
10.242702750,0,1
10.243370937,0,0
10.244037312,0,1
10.244705563,0,0
10.245371937,0,1
10.246040125,0,0
10.246706563,0,1
10.247374750,0,0
10.248041125,0,1
10.248709375,0,0
10.249375750,0,1
10.250043937,0,0
10.250710375,0,1
10.251378562,0,0
10.252044937,0,1
10.252713125,0,0
10.253379562,0,1
10.254047750,0,0
10.254714125,0,1
10.255382375,0,0
10.256048750,0,1
10.256716938,0,0
10.257383375,0,1
10.258051500,0,0
10.258619875,1,0
10.258717938,1,1
10.259386188,1,0
10.260052563,1,1
10.260720813,1,0
10.261387188,1,1
10.262055375,1,0
10.262721750,1,1
10.263390000,1,0
10.264056375,1,1
10.264724625,1,0
10.265390937,1,1
10.266059187,1,0
10.266725562,1,1
10.267393812,1,0
10.268060187,1,1
10.268728313,1,0
10.269394750,1,1
10.270063000,1,0
10.270729375,1,1
10.271397625,1,0
10.272064000,1,1
10.272732188,1,0
10.273398563,1,1
10.274066812,1,0
10.274733188,1,1
10.275401437,1,0
10.276067812,1,1
10.276736000,1,0
10.277402375,1,1
10.278070562,1,0
10.278737000,1,1
10.279405188,1,0
10.280071562,1,1
10.280739813,1,0
10.281406188,1,1
10.282074437,1,0
10.282740813,1,1
10.283409000,1,0
10.284075375,1,1
10.284743625,1,0
10.285410000,1,1
10.286078250,1,0
10.286744625,1,1
10.287412812,1,0
10.288079187,1,1
10.288747437,1,0
10.289413812,1,1
10.290082062,1,0
10.290748375,1,1
10.291416625,1,0
10.292083000,1,1
10.292751250,1,0
10.293417625,1,1
10.294085813,1,0
10.294752188,1,1
10.295420438,1,0
10.296086813,1,1
10.296755063,1,0
10.297421438,1,1
10.298089625,1,0
10.298756000,1,1
10.299424250,1,0
10.300090625,1,1
10.300758875,1,0
10.301425187,1,1
10.302093437,1,0
10.302759812,1,1
10.303428063,1,0
10.304094437,1,1
10.304762625,1,0
10.305429000,1,1
10.306097250,1,0
10.306763625,1,1
10.307431875,1,0
10.308098250,1,1
10.308766437,1,0
10.309432813,1,1
10.310101062,1,0
10.310767437,1,1
10.311435687,1,0
10.312102062,1,1
10.312770250,1,0
10.313436625,1,1
10.314104875,1,0
10.314771250,1,1
10.315439500,1,0
10.316105813,1,1
10.316774063,1,0
10.317440438,1,1
10.318108688,1,0
10.318775063,1,1
10.319443250,1,0
10.320109625,1,1
10.320777875,1,0
10.321444250,1,1
10.322112500,1,0
10.322778875,1,1
10.323447062,1,0
10.324113437,1,1
10.324781687,1,0
10.325448062,1,1
10.326116312,1,0
10.326782625,1,1
10.327450938,1,0
10.328117250,1,1
10.328785500,1,0
10.329451875,1,1
10.330120125,1,0
10.330786438,1,1
10.331454688,1,0
10.332121063,1,1
10.332789312,1,0
10.333455688,1,1
10.334123875,1,0
10.334790250,1,1
10.335458500,1,0
10.336124875,1,1
10.336793125,1,0
10.337459500,1,1
10.338127625,1,0
10.338794062,1,1
10.339462313,1,0
10.340128688,1,1
10.340796875,1,0
10.341463250,1,1
10.342131500,1,0
10.342797875,1,1
10.343466125,1,0
10.344132500,1,1
10.344800687,1,0
10.345467062,1,1
10.346135312,1,0
10.346801687,1,1
10.347469937,1,0
10.348136312,1,1
10.348804500,1,0
10.349470875,1,1
10.350139125,1,0
10.350805500,1,1
10.351473750,1,0
10.352140063,1,1
10.352808313,1,0
10.353474688,1,1
10.354142938,1,0
10.354809312,1,1
10.355477500,1,0
10.356143875,1,1
10.356812125,1,0
10.357478500,1,1
10.358146750,1,0
10.358813125,1,1
10.359481312,1,0
10.360147687,1,1
10.360815937,1,0
10.361482312,1,1
10.362150563,1,0
10.362816937,1,1
10.363485125,1,0
10.364151500,1,1
10.364819750,1,0
10.365486125,1,1
10.366154313,1,0
10.366820688,1,1
10.367488937,1,0
10.368155313,1,1
10.368823562,1,0
10.369489937,1,1
10.370158125,1,0
10.370824500,1,1
10.371492750,1,0
10.372159125,1,1
10.372827375,1,0
10.373493750,1,1
10.374161938,1,0
10.374828313,1,1
10.375496563,1,0
10.376162938,1,1
10.376831125,1,0
10.377497500,1,1
10.378165750,1,0
10.378832125,1,1
10.379500375,1,0
10.380166750,1,1
10.380834937,1,0
10.381501312,1,1
10.382169562,1,0
10.382835937,1,1
10.383504187,1,0
10.384170562,1,1
10.384838750,1,0
10.385505125,1,1
10.386173375,1,0
10.386839750,1,1
10.387507938,1,0
10.388174313,1,1
10.388842563,1,0
10.389508938,1,1
10.390177188,1,0
10.390843563,1,1
10.391511750,1,0
10.392178125,1,1
10.392846375,1,0
10.393512750,1,1
10.394181000,1,0
