Time [s],SW,BUZ
3.532268563,0,1
3.532670125,0,0
3.533069812,0,1
3.533471375,0,0
3.533871125,0,1
3.534272688,0,0
3.534672437,0,1
3.535074000,0,0
3.535473688,0,1
3.535875250,0,0
3.536275000,0,1
3.536676562,0,0
3.537076312,0,1
3.537477875,0,0
3.537877625,0,1
3.538279188,0,0
3.538678875,0,1
3.539080438,0,0
3.539480188,0,1
3.539881750,0,0
3.540281500,0,1
3.540683062,0,0
3.541082750,0,1
3.541484375,0,0
3.541884062,0,1
3.542285688,0,0
3.542685375,0,1
3.543086938,0,0
3.543486688,0,1
3.543888250,0,0
3.544287938,0,1
3.544689500,0,0
3.545089250,0,1
3.545490813,0,0
3.545890562,0,1
3.546292125,0,0
3.546691813,0,1
3.547093375,0,0
3.547493125,0,1
3.547894688,0,0
3.548294438,0,1
3.548696000,0,0
3.549095750,0,1
3.549497312,0,0
3.549897000,0,1
3.550298563,0,0
3.550698312,0,1
3.551099875,0,0
3.551499625,0,1
3.551901187,0,0
3.552300875,0,1
3.552702437,0,0
3.553102187,0,1
3.553503750,0,0
3.553903500,0,1
3.554305063,0,0
3.554704812,0,1
3.555106375,0,0
3.555506063,0,1
3.555907687,0,0
3.556307375,0,1
3.556708937,0,0
3.557108687,0,1
3.557510250,0,0
3.557909937,0,1
3.557910188,1,1
3.558311563,1,0
3.558711250,1,1
3.559112813,1,0
3.559512563,1,1
3.559914125,1,0
3.560313875,1,1
3.560715437,1,0
3.561115125,1,1
3.561516688,1,0
3.561916437,1,1
3.562318000,1,0
3.562717750,1,1
3.563119313,1,0
3.563519000,1,1
3.563920625,1,0
3.564320313,1,1
3.564721937,1,0
3.565121625,1,1
3.565523188,1,0
3.565922937,1,1
3.566324500,1,0
3.566724187,1,1
3.567125813,1,0
3.567525500,1,1
3.567927062,1,0
3.568326813,1,1
3.568728375,1,0
3.569128062,1,1
3.569529688,1,0
3.569929375,1,1
3.570330938,1,0
3.570730687,1,1
3.571132250,1,0
3.571532000,1,1
3.571933562,1,0
3.572333250,1,1
3.572734875,1,0
3.573134562,1,1
3.573536125,1,0
3.573935875,1,1
3.574337438,1,0
3.574737125,1,1
3.575138750,1,0
3.575538438,1,1
3.575940000,1,0
3.576339750,1,1
3.576741312,1,0
3.577141062,1,1
3.577542625,1,0
3.577942312,1,1
3.578343938,1,0
3.578743625,1,1
3.579145187,1,0
3.579544938,1,1
3.579946500,1,0
3.580346187,1,1
3.580747812,1,0
3.581147500,1,1
3.581549063,1,0
3.581948812,1,1
3.582350375,1,0
3.582750063,1,1
3.583151688,1,0
3.583551375,1,1
3.583952937,1,0
3.584352688,1,1
3.584754250,1,0
3.585154000,1,1
3.585555563,1,0
3.585955250,1,1
3.586356875,1,0
3.586756563,1,1
3.587158125,1,0
3.587557875,1,1
3.587959437,1,0
3.588359125,1,1
3.588760750,1,0
4.238031187,0,0
4.324902188,0,1
4.325237063,0,0
4.325570125,0,1
4.325905063,0,0
4.326238125,0,1
4.326573000,0,0
4.326906062,0,1
4.327241000,0,0
4.327574063,0,1
4.327908938,0,0
4.328242000,0,1
4.328576938,0,0
4.328757125,1,0
4.328910000,1,1
4.329244938,1,0
4.329577937,1,1
4.329912875,1,0
4.330245937,1,1
4.330580813,1,0
4.330913875,1,1
4.331248813,1,0
4.331581875,1,1
4.331916813,1,0
4.332249813,1,1
4.332584750,1,0
4.332917812,1,1
4.333252750,1,0
4.333585750,1,1
4.333920688,1,0
4.334253750,1,1
4.334588625,1,0
4.334921687,1,1
4.335256625,1,0
4.335589687,1,1
4.335924562,1,0
4.336257625,1,1
4.336592562,1,0
4.336925625,1,1
4.337260500,1,0
4.337593563,1,1
4.337928500,1,0
4.338261562,1,1
4.338596437,1,0
4.338929500,1,1
4.339264437,1,0
4.339597500,1,1
4.339932375,1,0
4.340265438,1,1
4.340600438,1,0
4.340933438,1,1
4.341268312,1,0
4.341601375,1,1
4.341936312,1,0
4.342269375,1,1
4.342604250,1,0
4.342937313,1,1
4.343272250,1,0
4.343605313,1,1
4.343940188,1,0
4.344273250,1,1
4.344608187,1,0
4.344941187,1,1
4.345276125,1,0
4.345609188,1,1
4.345944125,1,0
4.346277125,1,1
4.346612063,1,0
4.346945125,1,1
4.347280063,1,0
4.347613062,1,1
4.347948000,1,0
4.348281062,1,1
4.348616000,1,0
4.348949000,1,1
4.349283938,1,0
4.349617000,1,1
4.349951938,1,0
4.350284937,1,1
4.350619875,1,0
4.350952937,1,1
4.351287875,1,0
4.351620875,1,1
4.351955812,1,0
4.352288875,1,1
4.352623813,1,0
4.352956813,1,1
4.353291750,1,0
4.353624812,1,1
4.353959750,1,0
4.354292750,1,1
4.354627687,1,0
4.354960750,1,1
4.355295625,1,0
4.355628688,1,1
4.355963625,1,0
4.356296688,1,1
4.356631625,1,0
4.356964625,1,1
4.357299562,1,0
4.357632625,1,1
4.357967500,1,0
4.358300563,1,1
4.358635500,1,0
4.358968563,1,1
4.359303438,1,0
4.359636500,1,1
4.359971437,1,0
4.360304500,1,1
4.360639375,1,0
4.360972438,1,1
4.361307375,1,0
4.361640438,1,1
4.361975313,1,0
4.362308375,1,1
4.362643313,1,0
4.362976312,1,1
4.363311250,1,0
5.106226562,0,0
5.106736687,0,1
5.107004875,0,0
5.107308625,0,1
5.107576875,0,0
5.107880625,0,1
5.108148812,0,0
5.108452563,0,1
5.108720812,0,0
5.109024563,0,1
5.109292750,0,0
5.109596500,0,1
5.109864750,0,0
5.110168500,0,1
5.110436750,0,0
5.110740437,0,1
5.111008688,0,0
5.111312437,0,1
5.111580688,0,0
5.111884437,0,1
5.112152625,0,0
5.112456375,0,1
5.112724625,0,0
5.113028375,0,1
5.113296563,0,0
5.113600313,0,1
5.113868563,0,0
5.114172313,0,1
5.114440562,0,0
5.114744250,0,1
5.115012500,0,0
5.115316250,0,1
5.115584500,0,0
5.115888188,0,1
5.116156437,0,0
5.116460188,0,1
5.116728437,0,0
5.117032188,0,1
5.117300375,0,0
5.117604125,0,1
5.117872375,0,0
5.118176125,0,1
5.118444313,0,0
5.118748062,0,1
5.119016313,0,0
5.119320062,0,1
5.119588250,0,0
5.119892000,0,1
5.120160313,0,0
5.120464000,0,1
5.120732250,0,0
5.121035938,0,1
5.121304125,0,0
5.121607938,0,1
5.121876313,0,0
5.122179938,0,1
5.122448125,0,0
5.122751875,0,1
5.123020125,0,0
5.123323875,0,1
5.123592063,0,0
5.123895812,0,1
5.124164063,0,0
5.124467812,0,1
5.124736000,0,0
5.125039750,0,1
5.125308000,0,0
5.125611750,0,1
5.125880000,0,0
5.126183688,0,1
5.126451937,0,0
5.126755688,0,1
5.127023937,0,0
5.127327688,0,1
5.127595875,0,0
5.127899625,0,1
5.128167875,0,0
5.128471625,0,1
5.128739813,0,0
5.129043562,0,1
5.129311813,0,0
5.129615562,0,1
5.129883750,0,0
5.130187500,0,1
5.130455750,0,0
5.130759500,0,1
5.131027750,0,0
5.131331438,0,1
5.131599688,0,0
5.131903438,0,1
5.132171687,0,0
5.132475438,0,1
5.132743625,0,0
5.133047375,0,1
5.133315625,0,0
5.133619375,0,1
5.133887563,0,0
5.134191312,0,1
5.134459563,0,0
5.134763312,0,1
5.135031563,0,0
5.135335250,0,1
5.135603500,0,0
5.135907250,0,1
5.136175500,0,0
5.136479187,0,1
5.136747438,0,0
5.137051188,0,1
5.137319438,0,0
5.137623188,0,1
5.137891375,0,0
5.138195125,0,1
5.138463375,0,0
5.138767125,0,1
5.139035312,0,0
5.139339063,0,1
5.139607312,0,0
5.139911063,0,1
5.140179313,0,0
5.140483000,0,1
5.140751250,0,0
5.141055000,0,1
5.141323250,0,0
5.141626937,0,1
5.141895250,0,0
5.142198937,0,1
5.142467188,0,0
5.142770937,0,1
5.143039125,0,0
5.143342875,0,1
5.143611125,0,0
5.143914875,0,1
5.144183062,0,0
5.144486813,0,1
5.144755062,0,0
5.145058813,0,1
5.145327000,0,0
5.145630750,0,1
5.145899000,0,0
5.146202750,0,1
5.146471000,0,0
5.146774687,0,1
5.147042938,0,0
5.147346687,0,1
5.147614938,0,0
5.147918687,0,1
5.148186875,0,0
5.148490625,0,1
5.148758875,0,0
5.149062625,0,1
5.149330875,0,0
5.149634563,0,1
5.149902812,0,0
5.150206563,0,1
5.150474875,0,0
5.150778500,0,1
5.151046812,0,0
5.151350500,0,1
5.151618750,0,0
5.151922437,0,1
5.152190688,0,0
5.152494437,0,1
5.152762688,0,0
5.153066437,0,1
5.153334625,0,0
5.153638375,0,1
5.153906625,0,0
5.154210375,0,1
5.154478562,0,0
5.154782313,0,1
5.155050562,0,0
5.155354313,0,1
5.155622562,0,0
5.155926250,0,1
5.156194500,0,0
5.156498250,0,1
5.156766500,0,0
5.157070187,0,1
5.157338437,0,0
5.157642187,0,1
5.157910438,0,0
5.158214187,0,1
5.158482375,0,0
5.158786125,0,1
5.159054375,0,0
5.159358125,0,1
5.159626375,0,0
5.159930062,0,1
5.160198313,0,0
5.160502062,0,1
5.160770313,0,0
5.161074000,0,1
5.161342375,0,0
5.161646000,0,1
5.161914250,0,0
5.162218000,0,1
5.162486250,0,0
5.162789938,0,1
5.163058187,0,0
5.163361938,0,1
5.163630125,0,0
5.163933875,0,1
5.164202125,0,0
5.164505875,0,1
5.164774125,0,0
5.165077812,0,1
5.165346063,0,0
5.165649812,0,1
5.165918063,0,0
5.166221750,0,1
5.166490000,0,0
5.166793750,0,1
5.167062000,0,0
5.167365750,0,1
5.167633937,0,0
5.167937687,0,1
5.168205937,0,0
5.168509688,0,1
5.168777937,0,0
5.169081625,0,1
5.169349813,0,0
5.169653625,0,1
5.169921813,0,0
5.170225562,0,1
5.170493813,0,0
5.170797562,0,1
5.171065813,0,0
5.171369500,0,1
5.171637813,0,0
5.171941500,0,1
5.172209750,0,0
5.172513500,0,1
5.172781687,0,0
5.173085438,0,1
5.173353687,0,0
5.173657438,0,1
5.173925625,0,0
5.174229375,0,1
5.174497625,0,0
5.174801375,0,1
5.175069625,0,0
5.175373312,0,1
5.175641563,0,0
5.175945312,0,1
5.176213563,0,0
5.176517250,0,1
5.176785500,0,0
5.177089250,0,1
5.177357500,0,0
5.177661250,0,1
5.177929437,0,0
5.178233188,0,1
5.178501437,0,0
5.178805188,0,1
5.179073437,0,0
5.179377125,0,1
5.179645375,0,0
5.179665563,1,0
5.179666125,0,0
5.179666187,1,0
5.179690625,0,0
5.179847438,1,0
5.949938312,0,0
5.985417125,0,1
5.985618687,0,0
5.985862437,0,1
5.986064000,0,0
5.986307750,0,1
5.986509312,0,0
5.986753063,0,1
5.986954625,0,0
5.987198375,0,1
5.987399938,0,0
5.987643688,0,1
5.987845250,0,0
5.988089000,0,1
5.988290562,0,0
5.988534312,0,1
5.988735875,0,0
5.988979625,0,1
5.989181187,0,0
5.989424937,0,1
5.989626500,0,0
5.989870250,0,1
5.990071813,0,0
5.990315563,0,1
5.990517125,0,0
5.990760875,0,1
5.990962438,0,0
5.991206187,0,1
5.991407750,0,0
5.991651500,0,1
5.991853062,0,0
5.992096812,0,1
5.992298375,0,0
5.992542125,0,1
5.992743687,0,0
5.992987438,0,1
5.993189000,0,0
5.993432750,0,1
5.993634313,0,0
5.993878063,0,1
5.994079625,0,0
5.994323375,0,1
5.994524937,0,0
5.994768687,0,1
5.994970250,0,0
5.995214000,0,1
5.995415563,0,0
5.995659312,0,1
5.995860875,0,0
5.996104625,0,1
5.996306188,0,0
5.996549938,0,1
5.996751500,0,0
5.996995250,0,1
5.997196813,0,0
5.997440562,0,1
5.997642125,0,0
5.997885875,0,1
5.998087437,0,0
5.998331187,0,1
5.998532750,0,0
5.998776500,0,1
5.998978062,0,0
5.999221813,0,1
5.999423313,0,0
5.999667125,0,1
5.999868688,0,0
6.000112438,0,1
6.000314063,0,0
6.000557750,0,1
6.000759312,0,0
6.001003062,0,1
6.001204625,0,0
6.001448375,0,1
6.001649937,0,0
6.001893687,0,1
6.002095250,0,0
6.002339000,0,1
6.002540500,0,0
6.002784313,0,1
6.002985875,0,0
6.003229625,0,1
6.003431188,0,0
6.003674937,0,1
6.003876500,0,0
6.004120250,0,1
6.004321812,0,0
6.004565562,0,1
6.004767125,0,0
6.005010875,0,1
6.005212438,0,0
6.005456188,0,1
6.005657750,0,0
6.005901500,0,1
6.006103063,0,0
6.006346813,0,1
6.006548375,0,0
6.006792125,0,1
6.006993625,0,0
6.007237437,0,1
6.007439000,0,0
6.007682750,0,1
6.007884312,0,0
6.008128062,0,1
6.008329625,0,0
6.008573375,0,1
6.008774938,0,0
6.009018688,0,1
6.009220250,0,0
6.009464000,0,1
6.009665563,0,0
6.009909250,0,1
6.010110875,0,0
6.010354562,0,1
6.010556187,0,0
6.010799875,0,1
6.011001438,0,0
6.011245188,0,1
6.011446813,0,0
6.011690500,0,1
6.011892125,0,0
6.012135813,0,1
6.012337438,0,0
6.012581125,0,1
6.012782687,0,0
6.013026437,0,1
6.013228000,0,0
6.013471750,0,1
6.013673375,0,0
6.013917063,0,1
6.014118687,0,0
6.014362375,0,1
6.014564000,0,0
6.014807688,0,1
6.015009313,0,0
6.015253000,0,1
6.015454563,0,0
6.015698312,0,1
6.015899875,0,0
6.016143625,0,1
6.016345187,0,0
6.016588937,0,1
6.016790500,0,0
6.017034250,0,1
6.017235813,0,0
6.017479563,0,1
6.017681125,0,0
6.017924875,0,1
6.018126438,0,0
6.018370188,0,1
6.018571750,0,0
6.018815500,0,1
6.019017062,0,0
6.019260812,0,1
6.019462375,0,0
6.019706125,0,1
6.019907687,0,0
6.020151438,0,1
6.020353000,0,0
6.020596750,0,1
6.020798313,0,0
6.021042063,0,1
6.021243625,0,0
6.021487375,0,1
6.021688937,0,0
6.021932687,0,1
6.022134250,0,0
6.022378000,0,1
6.022579625,0,0
6.022823312,0,1
6.023024875,0,0
6.023268625,0,1
6.023470188,0,0
6.023713938,0,1
6.023915500,0,0
6.024159250,0,1
6.024360813,0,0
6.024604563,0,1
6.024806125,0,0
6.025049875,0,1
6.025251437,0,0
6.025495187,0,1
6.025696750,0,0
6.025940500,0,1
6.026142062,0,0
6.026385813,0,1
6.026587375,0,0
6.026831125,0,1
6.027032688,0,0
6.027276438,0,1
6.027478000,0,0
6.027721750,0,1
6.027923312,0,0
6.028167062,0,1
6.028368625,0,0
6.028612375,0,1
6.028813937,0,0
6.029057687,0,1
6.029259250,0,0
6.029503000,0,1
6.029704563,0,0
6.029948313,0,1
6.030149875,0,0
6.030393625,0,1
6.030595188,0,0
6.030838938,0,1
6.031040500,0,0
6.031284250,0,1
6.031485812,0,0
6.031729562,0,1
6.031931125,0,0
6.032174875,0,1
6.032376437,0,0
6.032620188,0,1
6.032821750,0,0
6.033065500,0,1
6.033267063,0,0
6.033510813,0,1
6.033712375,0,0
6.033956125,0,1
6.034157687,0,0
6.034401437,0,1
6.034603000,0,0
6.034846750,0,1
6.035048312,0,0
6.035292062,0,1
6.035493625,0,0
6.035737375,0,1
6.035938938,0,0
6.036182688,0,1
6.036384250,0,0
6.036628000,0,1
6.036829563,0,0
6.037073312,0,1
6.037274875,0,0
6.037518625,0,1
6.037720187,0,0
6.037963937,0,1
6.038165500,0,0
6.038409250,0,1
6.038610812,0,0
6.038854563,0,1
6.039056125,0,0
6.039299875,0,1
6.039501438,0,0
6.039745188,0,1
6.039946813,0,0
6.040190500,0,1
6.040392062,0,0
6.040635812,0,1
6.040837375,0,0
6.041081125,0,1
6.041282750,0,0
6.041526437,0,1
6.041728000,0,0
6.041971750,0,1
6.042173313,0,0
6.042417063,0,1
6.042618625,0,0
6.042862375,0,1
6.043063938,0,0
6.043307687,0,1
6.043509250,0,0
6.043753000,0,1
6.043954562,0,0
6.044198312,0,1
6.044399875,0,0
6.044643625,0,1
6.044845187,0,0
6.045088938,0,1
6.045290500,0,0
6.045534250,0,1
6.045680437,1,1
6.045680687,0,1
6.045735813,0,0
6.045894000,1,0
6.045894937,0,0
6.045915563,1,0
6.045916000,0,0
6.045938125,1,0
6.045979563,1,1
6.046186875,1,0
6.046386625,1,1
6.046588188,1,0
6.046787938,1,1
6.046989500,1,0
6.047189250,1,1
6.047390812,1,0
6.047590562,1,1
6.047792125,1,0
6.047991875,1,1
6.048193438,1,0
6.048393188,1,1
6.048594750,1,0
6.048794500,1,1
6.048996062,1,0
6.049195812,1,1
6.049397375,1,0
6.049597125,1,1
6.049798688,1,0
6.049998438,1,1
6.050200125,1,0
6.050399750,1,1
6.050601375,1,0
6.050801062,1,1
6.051002687,1,0
6.051202375,1,1
6.051404000,1,0
6.051603688,1,1
6.051805250,1,0
6.052005000,1,1
6.052206563,1,0
6.052406312,1,1
6.052607875,1,0
6.052807625,1,1
6.053009250,1,0
6.053208937,1,1
6.053410562,1,0
6.053610250,1,1
6.053811875,1,0
6.054011563,1,1
6.054213188,1,0
6.054412875,1,1
6.054614500,1,0
6.054814187,1,1
6.055015812,1,0
6.055215500,1,1
6.055417125,1,0
6.055616813,1,1
6.055818438,1,0
6.056018125,1,1
6.056219750,1,0
6.056419437,1,1
6.056621062,1,0
6.056820750,1,1
6.057022375,1,0
6.057222063,1,1
6.057423688,1,0
6.057623375,1,1
6.057825000,1,0
6.058024687,1,1
6.058226313,1,0
6.058426000,1,1
6.058627625,1,0
6.058827312,1,1
6.059028937,1,0
6.059228625,1,1
6.059430250,1,0
6.059629937,1,1
6.059831563,1,0
6.060031250,1,1
6.060232875,1,0
6.060432562,1,1
6.060634187,1,0
6.060833875,1,1
6.061035500,1,0
6.061235250,1,1
6.061436813,1,0
6.061636563,1,1
6.061838125,1,0
6.062037875,1,1
6.062239437,1,0
6.062439187,1,1
6.062640750,1,0
6.062840500,1,1
6.063042063,1,0
6.063241813,1,1
6.063443375,1,0
6.063643125,1,1
6.063844687,1,0
6.064044437,1,1
6.064246000,1,0
6.064445750,1,1
6.064647312,1,0
6.064847063,1,1
6.065048625,1,0
6.065248375,1,1
6.065449938,1,0
6.065649687,1,1
6.065851250,1,0
6.066051000,1,1
6.066252562,1,0
6.066452312,1,1
6.066653875,1,0
6.066853625,1,1
6.067055188,1,0
6.067254937,1,1
6.067456500,1,0
6.067656250,1,1
6.067857812,1,0
6.068057562,1,1
6.068259125,1,0
6.068458875,1,1
6.068660438,1,0
6.068860188,1,1
6.069061750,1,0
6.069261500,1,1
6.069463125,1,0
6.069662812,1,1
6.069864375,1,0
6.070064125,1,1
6.070265688,1,0
6.070465438,1,1
6.070667000,1,0
6.070866750,1,1
6.071068375,1,0
6.071268062,1,1
6.071469687,1,0
6.071669375,1,1
6.071871000,1,0
6.072070688,1,1
6.072272312,1,0
6.072472000,1,1
6.072673625,1,0
6.072873312,1,1
6.073074938,1,0
6.073274625,1,1
6.073476250,1,0
6.073675938,1,1
6.073877562,1,0
6.074077250,1,1
6.074278875,1,0
6.074478563,1,1
6.074680188,1,0
6.074879875,1,1
6.075081500,1,0
6.770111500,0,0
6.770385375,0,1
6.770520313,0,0
6.770749375,0,1
6.770884312,0,0
6.771113375,0,1
6.771248250,0,0
6.771477375,0,1
6.771612250,0,0
6.771841313,0,1
6.771976125,0,0
6.771976312,0,1
6.771976438,0,0
6.772205312,0,1
6.772340188,0,0
6.772569312,0,1
6.772704187,0,0
6.772933250,0,1
6.773068187,0,0
6.773297250,0,1
6.773432188,0,0
6.773661250,0,1
6.773796125,0,0
6.774025250,0,1
6.774160125,0,0
6.774389187,0,1
6.774524125,0,0
6.774753187,0,1
6.774888062,0,0
6.775117188,0,1
6.775252062,0,0
6.775481125,0,1
6.775616063,0,0
6.775845125,0,1
6.775980063,0,0
6.776209125,0,1
6.776344000,0,0
6.776573125,0,1
6.776708000,0,0
6.776937063,0,1
6.777072000,0,0
6.777301063,0,1
6.777435937,0,0
6.777665062,0,1
6.777799938,0,0
6.778029000,0,1
6.778163937,0,0
6.778393000,0,1
6.778527937,0,0
6.778757000,0,1
6.778891875,0,0
6.779121000,0,1
6.779255875,0,0
6.779484938,0,1
6.779619875,0,0
6.779848937,0,1
6.779983875,0,0
6.780212937,0,1
6.780347812,0,0
6.780576875,0,1
6.780711812,0,0
6.780940875,0,1
6.781075750,0,0
6.781304875,0,1
6.781439813,0,0
6.781668875,0,1
6.781803750,0,0
6.782032812,0,1
6.782167688,0,0
6.782396813,0,1
6.782531750,0,0
6.782760813,0,1
6.782895687,0,0
6.783124750,0,1
6.783259688,0,0
6.783488750,0,1
6.783623688,0,0
6.783852750,0,1
6.783987625,0,0
6.784216750,0,1
6.784351625,0,0
6.784580688,0,1
6.784715625,0,0
6.784944688,0,1
6.785079625,0,0
6.785308687,0,1
6.785443563,0,0
6.785672687,0,1
6.785807562,0,0
6.786036625,0,1
6.786171562,0,0
6.786400625,0,1
6.786535563,0,0
6.786764625,0,1
6.786899500,0,0
6.787128563,0,1
6.787263500,0,0
6.787492562,0,1
6.787627500,0,0
6.787856563,0,1
6.787991437,0,0
6.788220563,0,1
6.788355437,0,0
6.788584500,0,1
6.788719438,0,0
6.788948500,0,1
6.789083438,0,0
6.789312500,0,1
6.789447375,0,0
6.789676437,0,1
6.789811375,0,0
6.790040438,0,1
6.790175375,0,0
6.790404438,0,1
6.790539312,0,0
6.790768437,0,1
6.790903313,0,0
6.791132375,0,1
6.791267312,0,0
6.791496375,0,1
6.791631312,0,0
6.791860375,0,1
6.791995250,0,0
6.792224313,0,1
6.792359250,0,0
6.792588313,0,1
6.792723250,0,0
6.792952312,0,1
6.793087250,0,0
6.793316313,0,1
6.793451187,0,0
6.793680250,0,1
6.793815187,0,0
6.794044250,0,1
6.794179188,0,0
6.794408250,0,1
6.794543125,0,0
6.794772187,0,1
6.794907125,0,0
6.795136187,0,1
6.795271125,0,0
6.795500188,0,1
6.795635062,0,0
6.795864188,0,1
6.795999062,0,0
6.796228125,0,1
6.796363063,0,0
6.796592125,0,1
6.796727062,0,0
6.796956125,0,1
6.797091000,0,0
6.797320062,0,1
6.797455000,0,0
6.797684063,0,1
6.797819000,0,0
6.798048063,0,1
6.798182938,0,0
6.798412062,0,1
6.798546938,0,0
6.798776000,0,1
6.798910937,0,0
6.799140000,0,1
6.799274937,0,0
6.799504000,0,1
6.799638875,0,0
6.799868000,0,1
6.800002875,0,0
6.800231938,0,1
6.800366813,0,0
6.800595937,0,1
6.800730813,0,0
6.800959938,0,1
6.801094812,0,0
6.801323875,0,1
6.801458812,0,0
6.801687875,0,1
6.801822813,0,0
6.802051875,0,1
6.802186750,0,0
6.802415875,0,1
6.802550750,0,0
6.802779812,0,1
6.802914750,0,0
6.803143813,0,1
6.803278687,0,0
6.803507813,0,1
6.803642688,0,0
6.803871750,0,1
6.804006688,0,0
6.804235750,0,1
6.804370687,0,0
6.804599750,0,1
6.804734625,0,0
6.804963750,0,1
6.805098625,0,0
6.805327688,0,1
6.805462625,0,0
6.805691688,0,1
6.805826625,0,0
6.806055687,0,1
6.806190563,0,0
6.806419625,0,1
6.806554562,0,0
6.806783625,0,1
6.806918562,0,0
6.807147625,0,1
6.807282500,0,0
6.807511625,0,1
6.807646500,0,0
6.807875562,0,1
6.808010500,0,0
6.808239562,0,1
6.808374438,0,0
6.808603563,0,1
6.808738437,0,0
6.808967500,0,1
6.809102437,0,0
6.809331500,0,1
6.809466375,0,0
6.809466438,0,1
6.809466500,0,0
6.809695500,0,1
6.809830375,0,0
6.810059500,0,1
6.810194375,0,0
6.810423437,0,1
6.810558375,0,0
6.810787438,0,1
6.810922375,0,0
6.811151438,0,1
6.811286375,0,0
6.811515375,0,1
6.811650250,0,0
6.811879375,0,1
6.812014312,0,0
6.812243375,0,1
6.812378250,0,0
6.812607375,0,1
6.812742250,0,0
6.812971313,0,1
6.813106250,0,0
6.813335312,0,1
6.813470250,0,0
6.813699312,0,1
6.813834188,0,0
6.814063313,0,1
6.814198187,0,0
6.814427250,0,1
6.814562187,0,0
6.814791250,0,1
6.814926188,0,0
6.815155250,0,1
6.815290125,0,0
6.815519187,0,1
6.815654125,0,0
6.815883187,0,1
6.816018125,0,0
6.816247188,0,1
6.816382062,0,0
6.816611188,0,1
6.816746063,0,0
6.816975125,0,1
6.817110063,0,0
6.817339125,0,1
6.817474062,0,0
6.817703125,0,1
6.817838000,0,0
6.818067062,0,1
6.818202000,0,0
6.818431063,0,1
6.818566000,0,0
6.818795062,0,1
6.818929938,0,0
6.819159062,0,1
6.819293938,0,0
6.819523000,0,1
6.819658063,0,0
6.819887000,0,1
6.820021937,0,0
6.820251000,0,1
6.820385875,0,0
6.820614938,0,1
6.820749875,0,0
6.820978937,0,1
6.821113875,0,0
6.821342937,0,1
6.821477750,0,0
6.821706938,0,1
6.821841750,0,0
6.822070875,0,1
6.822205813,0,0
6.822434875,0,1
6.822569750,0,0
6.822798875,0,1
6.822933750,0,0
6.823162812,0,1
6.823297750,0,0
6.823526812,0,1
6.823661750,0,0
6.823890813,0,1
6.824025687,0,0
6.824254813,0,1
6.824389688,0,0
6.824618750,0,1
6.824753688,0,0
6.824982750,0,1
6.825117687,0,0
6.825346750,0,1
6.825481625,0,0
6.825710687,0,1
6.825845625,0,0
6.826074688,0,1
6.826209625,0,0
6.826438687,0,1
6.826573563,0,0
6.826802687,0,1
6.826937563,0,0
6.827166625,0,1
6.827301562,0,0
6.827530625,0,1
6.827665563,0,0
6.827894625,0,1
6.828029500,0,0
6.828258563,0,1
6.828393500,0,0
6.828622562,0,1
6.828757500,0,0
6.828986562,0,1
6.829121437,0,0
6.829350563,0,1
6.829485437,0,0
6.829714500,0,1
6.829849438,0,0
6.830078500,0,1
6.830213438,0,0
6.830442500,0,1
6.830577375,0,0
6.830806500,0,1
6.830941375,0,0
6.831170437,0,1
6.831305375,0,0
6.831534438,0,1
6.831669188,0,0
6.831669312,0,1
6.831669438,0,0
6.831898437,0,1
6.832033313,0,0
6.832262375,0,1
6.832397313,0,0
6.832626375,0,1
6.832761312,0,0
6.832990375,0,1
6.833125250,0,0
6.833354375,0,1
6.833489250,0,0
6.833718313,0,1
6.833853250,0,0
6.834082312,0,1
6.834217250,0,0
6.834446312,0,1
6.834581188,0,0
6.834810250,0,1
6.834945187,0,0
6.835174250,0,1
6.835309188,0,0
6.835538250,0,1
6.835673125,0,0
6.835902250,0,1
6.836037125,0,0
6.836266187,0,1
6.836401125,0,0
6.836630187,0,1
6.836765125,0,0
6.836994188,0,1
6.837129062,0,0
6.837358125,0,1
6.837493063,0,0
6.837722125,0,1
6.837857063,0,0
6.838086125,0,1
6.838221000,0,0
6.838450125,0,1
6.838585000,0,0
6.838814063,0,1
6.838949000,0,0
6.839178063,0,1
6.839313000,0,0
6.839542062,0,1
6.839676938,0,0
6.839906000,0,1
6.840040938,0,0
6.840270000,0,1
6.840404937,0,0
6.840634000,0,1
6.840768875,0,0
6.840998000,0,1
6.841132875,0,0
6.841361938,0,1
6.841496875,0,0
6.841725937,0,1
6.841860875,0,0
6.842089937,0,1
6.842224812,0,0
6.842453875,0,1
6.842588812,0,0
6.842817875,0,1
6.842952813,0,0
6.843181875,0,1
6.843316750,0,0
6.843545875,0,1
6.843680750,0,0
6.843909812,0,1
6.844044750,0,0
6.844273812,0,1
6.844408750,0,0
6.844637813,0,1
6.844772687,0,0
6.845001812,0,1
6.845136688,0,0
6.845365750,0,1
6.845500688,0,0
6.845729750,0,1
6.845864625,0,0
6.846093750,0,1
6.846228625,0,0
6.846457688,0,1
6.846592625,0,0
6.846821688,0,1
6.846956625,0,0
6.847185687,0,1
6.847320563,0,0
6.847549687,0,1
6.847684562,0,0
6.847913625,0,1
6.848048562,0,0
6.848277625,0,1
6.848412563,0,0
6.848641625,0,1
6.848776500,0,0
6.849005563,0,1
6.849140500,0,0
6.849369562,0,1
6.849504500,0,0
6.849733562,0,1
6.849868500,0,0
6.850097563,0,1
6.850232437,0,0
6.850461500,0,1
6.850596438,0,0
